state_name,state,county_name,county,cz,czname,kfr_pooled_pooled_p25,kfr_pooled_pooled_p25_se,jail_pooled_pooled_p25,jail_pooled_pooled_p25_se,pooled_pooled_count,kfr_black_pooled_p25,kfr_black_pooled_p25_se,kfr_hisp_pooled_p25,kfr_hisp_pooled_p25_se,kfr_white_pooled_p25,kfr_white_pooled_p25_se,jail_black_pooled_p25,jail_black_pooled_p25_se,jail_hisp_pooled_p25,jail_hisp_pooled_p25_se,jail_white_pooled_p25,jail_white_pooled_p25_se,white_pooled_count,black_pooled_count,hisp_pooled_count,kfr_pooled_female_p25,kfr_pooled_female_p25_se,kfr_pooled_male_p25,kfr_pooled_male_p25_se,jail_pooled_female_p25,jail_pooled_female_p25_se,jail_pooled_male_p25,jail_pooled_male_p25_se,pooled_male_count,pooled_female_count,kfr_black_female_p25,kfr_black_female_p25_se,kfr_hisp_female_p25,kfr_hisp_female_p25_se,kfr_white_female_p25,kfr_white_female_p25_se,kfr_black_male_p25,kfr_black_male_p25_se,kfr_hisp_male_p25,kfr_hisp_male_p25_se,kfr_white_male_p25,kfr_white_male_p25_se,jail_black_female_p25,jail_black_female_p25_se,jail_hisp_female_p25,jail_hisp_female_p25_se,jail_white_female_p25,jail_white_female_p25_se,jail_black_male_p25,jail_black_male_p25_se,jail_hisp_male_p25,jail_hisp_male_p25_se,jail_white_male_p25,jail_white_male_p25_se,white_male_count,black_male_count,hisp_male_count,white_female_count,black_female_count,hisp_female_count
Alabama,1,Jefferson County,73,10700.0,Birmingham,0.34393278,0.0013647476,0.033812899,0.001279311,84837.828,0.31607872,0.0015175417,0.36387926,0.011630978,0.4228515,0.0028669462,0.040497132,0.0016063434,0.0093868067,0.0026626317,0.019634275,0.0017097209,23194.039,60187.777,1714.9298,0.36286825,0.0018979184,0.32504797,0.0019864852,0.0051091411,0.00063049031,0.067751877,0.0025326612,43070.965,41750.949,0.3342745,0.0019100339,0.36810452,0.015269403,0.43953159,0.0041636741,0.29638159,0.0022972305,0.35944065,0.017425081,0.40653801,0.0040459163,0.0043454608,0.00061384559,0.0007566128,0.0014726274,0.0077242139,0.0015071721,0.085282475,0.0034774374,0.021114092,0.0078141689,0.032075237,0.003185234,12026.614,30299.904,867.09967,11170.919,29859.35,839.14215
Alabama,1,Lamar County,75,10600.0,Jasper,0.42915851,0.011261911,0.019769415,0.006424028,2227.2256,0.36616758,0.026040919,,,0.45021287,0.012877983,0.048241973,0.02765869,,,0.017209828,0.0067366795,1735.4343,487.41632,,0.43178043,0.016672814,0.42643166,0.015758505,0.0061651696,0.0052661807,0.034002595,0.012311594,1140.4706,1083.3411,0.39873558,0.034632083,,,0.44715297,0.019138472,0.33124241,0.034945473,,,0.45163053,0.017506454,-0.0067739612,0.0059360317,,,0.0055434494,0.0050620246,0.10224503,0.055660252,,,0.026479559,0.011192129,905.49286,234.55801,,827.36676,252.70596,
Alabama,1,Lauderdale County,77,6200.0,Florence,0.3963314,0.004705634,0.014968146,0.0025772322,9804.3232,0.34250599,0.0087960223,0.38087556,0.029016903,0.42219472,0.0055678193,0.036765553,0.0081382021,0.00011614808,0.0038772319,0.0085439263,0.0015653601,7331.1494,1932.0209,215.30319,0.40350646,0.0066920668,0.3892557,0.0066048922,0.0044533513,0.0016400754,0.026114399,0.0043156627,5038.417,4766.5596,0.35019663,0.011841616,0.39053094,0.037519287,0.42803678,0.0080406321,0.33510298,0.014061691,0.37466314,0.048039947,0.41648114,0.0076853861,0.0030712509,0.0030357533,0.0020882629,0.0072952444,0.0047234846,0.0017863964,0.078167692,0.017641138,-0.011964926,0.010663541,0.012073491,0.0028711252,3791.8906,983.92487,115.2647,3539.9585,949.41571,100.65023
Alabama,1,Lawrence County,79,6000.0,Huntsville,0.38764086,0.0066015935,0.012946686,0.0032790669,4575.0757,0.33054206,0.012939153,0.42145568,0.050191041,0.41372171,0.0081594409,0.0072582937,0.0029334547,0.019126143,0.029680833,0.015429899,0.0041414443,3159.1855,909.55695,84.267036,0.38536119,0.0090161199,0.38983831,0.0093522184,0.0037505664,0.0020322183,0.021958392,0.0061691175,2482.2942,2094.2854,0.31752342,0.014842387,,,0.41440293,0.012272811,0.34560293,0.020378092,0.46914002,0.064403281,0.41350996,0.011261214,0.0030934953,0.0023606943,,,0.0073965546,0.0038230983,0.014649794,0.011434343,,,0.024761813,0.0074743861,1737.1798,448.51932,49.26638,1421.1802,460.04498,
Alabama,1,Lee County,81,9800.0,Auburn,0.36433998,0.0041372702,0.032386627,0.0037627439,12082.91,0.32792127,0.0051446375,0.34360561,0.029016132,0.41713062,0.006819312,0.043283906,0.0053539118,0.011838935,0.0096926484,0.020926652,0.0043249209,5300.4214,6235.0435,207.1205,0.37786105,0.0057830042,0.34942874,0.0059829862,0.0051659564,0.0019836009,0.064534649,0.0074553816,5988.9653,6091.0386,0.33715099,0.0063675651,0.3910825,0.044417635,0.42838141,0.0096924696,0.31683472,0.0081186369,0.30336085,0.039346423,0.40528825,0.0096103428,0.0067463988,0.0025204069,0.0078948019,0.0060883798,0.0053673913,0.0027744919,0.09036243,0.011604701,0.036659304,0.030701092,0.037706334,0.0083927931,2710.4983,2998.0334,104.63052,2590.1555,3226.2275,102.77483
Alabama,1,Limestone County,83,6000.0,Huntsville,0.36662039,0.0048938794,0.021279225,0.0034657025,7555.7773,0.30888817,0.0084856013,0.39770922,0.027868452,0.39496502,0.0062658084,0.039736353,0.0092138015,0.013549975,0.010684458,0.01573821,0.0032178245,5323.3223,1536.5316,458.7822,0.37787694,0.0069991476,0.3564131,0.0069212089,0.0049682059,0.0023333861,0.038678214,0.0065170252,3939.0317,3616.7346,0.31090125,0.010729001,0.42421818,0.037383884,0.40966395,0.0091560753,0.3056162,0.012931426,0.36119831,0.04033082,0.38145143,0.0087338537,0.0015783933,0.00072394998,0.015529387,0.014444702,0.0055862437,0.0025510557,0.087860286,0.019330688,0.029113991,0.033373229,0.025804615,0.005827222,2746.2273,847.70477,239.14357,2578.7661,695.23315,215.45572
Alabama,1,Lowndes County,85,11101.0,Montgomery,0.329528,0.0066178623,0.019019283,0.0049162391,3471.8325,0.31550366,0.0065056034,,,0.4692902,0.028791683,0.018155064,0.0037025374,,,0.0055568791,0.0081395181,318.83035,3078.7532,,0.34669629,0.0090953112,0.31232384,0.0094224988,0.001688335,0.0015125868,0.042318843,0.011495671,1763.7089,1709.3679,0.33148959,0.0089173652,,,0.5091449,0.038970727,0.29513961,0.010462663,,,0.43634909,0.040896248,0.0020288688,0.0023830999,,,0.0094541954,0.014342895,0.041093756,0.011574243,,,0.014802251,0.016012406,148.33904,1579.1251,,170.1111,1503.1418,
Alabama,1,Macon County,87,9800.0,Auburn,0.3151837,0.005558861,0.028751468,0.0049559069,4974.1001,0.31197444,0.0053150514,0.38301012,0.05326613,0.37776414,0.022524647,0.03018254,0.0050302413,0.00096632837,0.016390117,0.0212691,0.014444055,330.15939,4553.4624,41.378395,0.33366525,0.0075997668,0.29644075,0.0079584112,0.0047456264,0.0022308051,0.058957092,0.010881372,2479.9939,2491.4531,0.32680678,0.0071865851,,,0.41825321,0.030388827,0.29517427,0.0085451137,,,0.33296162,0.033162463,0.004996533,0.0024550569,,,0.0074120401,0.0083377752,0.062208004,0.011253459,,,0.040979221,0.030519828,152.26346,2303.3638,,180.32964,2253.9661,
Alabama,1,Madison County,89,6000.0,Huntsville,0.36340868,0.0026570454,0.034139868,0.0023440048,27732.402,0.31219271,0.0034971475,0.39075786,0.01590438,0.40625536,0.0039586429,0.054139592,0.0042497138,0.00054885354,0.0013574816,0.022874128,0.0024294595,14523.463,11750.439,689.33057,0.38348299,0.0037549473,0.34410474,0.0038322606,0.0062147584,0.0013537955,0.065285571,0.0045645102,14005.432,13725.922,0.33320689,0.0046641696,0.40315858,0.022591086,0.42458144,0.0055128005,0.28924134,0.0052924729,0.3780086,0.02176108,0.38747519,0.0054475749,0.0073518404,0.0016228196,-0.00051502348,0.00086665637,0.0056609693,0.0015395159,0.11200602,0.0090391319,0.00363247,0.0020877575,0.041787989,0.0050008586,7272.5913,5973.1284,376.55624,7251.7305,5774.8516,315.94421
Alabama,1,Marengo County,91,10802.0,Demopolis,0.37045205,0.0070389397,0.017205138,0.004067231,3984.1697,0.33874333,0.0077833473,,,0.47121078,0.017688649,0.016593328,0.0036293168,,,0.01831292,0.010392537,729.72662,3355.3613,,0.37145463,0.0096696187,0.36934206,0.010689088,0.0021917741,0.0015011895,0.034536846,0.0094180051,2004.1647,1978.8563,0.33598608,0.0087450864,,,0.47534782,0.02389225,0.34221396,0.011708726,,,0.46763343,0.025609139,-0.00048412816,0.00051629962,,,0.014871541,0.012587111,0.037985578,0.0097491704,,,0.020688675,0.015343458,365.4624,1664.8424,,363.27512,1686.7747,
Alabama,1,Marion County,93,10600.0,Jasper,0.39463562,0.0076805567,0.011958894,0.0036645439,4273.8911,0.39504176,0.046897713,0.44705406,0.054597035,0.40683869,0.0081570148,0.011034274,0.0090406472,0.058475088,0.05824174,0.01159713,0.0036122305,3883.4558,171.47687,111.68132,0.4099263,0.011348564,0.38058171,0.010448135,0.0053175529,0.0030870792,0.018718151,0.005385275,2219.1301,2054.3818,0.41377699,0.069740713,,,0.41857091,0.011794101,0.38056076,0.052322209,,,0.39584535,0.011345518,,,,,0.0057101636,0.0025345872,-0.00028574042,0.023890655,,,0.01745029,0.0053226631,1977.4248,99.020126,,1904.7312,70.884903,
Alabama,1,Marshall County,95,6100.0,Gadsden,0.38712749,0.0042299586,0.022106096,0.0026893679,11631.736,0.30913484,0.019811353,0.36306435,0.015954545,0.40200943,0.0046676281,0.040845588,0.022454685,0.016911542,0.0084209163,0.021060597,0.0028580837,9744.7227,334.67371,1378.8024,0.39563319,0.0058293007,0.37822062,0.0059131831,0.0086253053,0.002282508,0.036496002,0.0048891646,5970.3726,5661.7324,0.3166689,0.028166549,0.37941325,0.022957075,0.40877998,0.0066220071,0.30735725,0.028495418,0.3455421,0.022288384,0.39526489,0.0066966712,-0.0025127253,0.0045152749,0.0024427664,0.003988774,0.0091704279,0.0024891009,0.098579496,0.049204003,0.032809097,0.017636044,0.03384915,0.0052527157,4940.145,202.08217,790.71283,4802.8223,135.15253,598.18488
Alabama,1,Mobile County,97,11001.0,Mobile,0.35896039,0.0017047642,0.030182857,0.0014196887,64760.055,0.31246668,0.0018995799,0.40090469,0.013220567,0.42586941,0.0030838547,0.041359738,0.0021903338,0.012309258,0.005021926,0.016082855,0.0017075409,24208.801,37166.578,929.76971,0.3684068,0.0023745892,0.34898615,0.0024459853,0.0039976095,0.00060152309,0.061419807,0.0029905031,32760.805,31997.352,0.32330504,0.0024518934,0.39546391,0.017594581,0.431759,0.0043620234,0.30127484,0.0029295331,0.40796691,0.020178774,0.42019707,0.0043370682,0.0045403852,0.00085603906,-0.00035040721,0.0012168133,0.0041091479,0.00098479458,0.087777153,0.0047221906,0.024028545,0.011093846,0.028807631,0.0032259724,12362.178,18714.977,447.98328,11845.215,18445.078,481.31647
Alabama,1,Monroe County,99,11002.0,Atmore,0.36833104,0.008609389,0.018446466,0.0057239607,3598.8337,0.33805245,0.0098533584,,,0.43303195,0.015814094,0.022448773,0.0072952188,,,0.014277174,0.008087907,1103.5498,2738.9321,,0.35141861,0.011254948,0.38407367,0.013140701,0.0043525156,0.0034299109,0.033092238,0.010969415,1779.2018,1819.8119,0.32303658,0.010881682,,,0.41647506,0.022127882,0.35337976,0.015597533,,,0.44890389,0.022389038,0.0041007549,0.0039442973,,,0.0076183709,0.0083037335,0.045809578,0.012325233,,,0.020577898,0.013467651,556.79535,1375.4113,,547.69305,1363.775,
Alabama,1,Montgomery County,101,11101.0,Montgomery,0.32733279,0.001988729,0.038189784,0.0020943636,34069.777,0.30402505,0.0020669613,0.38794288,0.016730802,0.42272431,0.0049521546,0.043022767,0.0023728085,0.036622304,0.012372343,0.020881517,0.0030851546,6415.853,27205.078,406.28656,0.34472075,0.0027161958,0.30991974,0.0028663406,0.0032451854,0.00066073082,0.081723832,0.004215165,17095.795,16967.965,0.31911021,0.002671256,0.3641535,0.022630611,0.43891874,0.0071156123,0.28755823,0.0031833216,0.40937912,0.024769703,0.40553316,0.0070630214,0.0025178918,0.0007231023,0.0060432176,0.0040240567,0.0048680133,0.0019645565,0.094526783,0.0051345769,0.064776473,0.027649309,0.037917022,0.0060215234,3223.3137,13647.644,212.76959,3190.9885,13544.803,193.6962
Alabama,1,Morgan County,103,6000.0,Huntsville,0.36942601,0.0037947865,0.029585253,0.0030663009,11912.76,0.29664123,0.006370801,0.37785822,0.018941591,0.40730438,0.0050138528,0.071630165,0.0097084008,0.0084415646,0.0042213234,0.015212707,0.0025414734,7903.936,2908.7683,789.15698,0.38059589,0.0054609063,0.36005828,0.0053366502,0.004578874,0.0014617401,0.054377541,0.0058387751,6221.7793,5688.458,0.30093643,0.0076304204,0.40338674,0.024352761,0.4186042,0.0073528732,0.29288164,0.010222212,0.34651244,0.027097557,0.39753184,0.006898731,0.0076158736,0.0044620833,0.00056707149,0.0020437862,0.0028673373,0.0012768622,0.1433028,0.01895749,0.030555138,0.019706113,0.026749954,0.0045146463,4217.8267,1428.4713,397.46014,3684.564,1479.0242,389.40881
Alabama,1,Perry County,105,10801.0,Tuscaloosa,0.33660656,0.0074503724,0.022606874,0.0057789404,3056.6516,0.31997269,0.0076001319,,,0.46455061,0.025705103,0.025624435,0.0073224567,,,0.014002936,0.012838848,368.24347,2663.5947,,0.35846692,0.010207119,0.31473142,0.010645035,-0.0016879562,0.0010908896,0.04967843,0.013854522,1502.3252,1554.5315,0.33844513,0.010454023,,,0.49370113,0.035418078,0.30216983,0.012186268,,,0.44084138,0.035309128,-0.0029483379,0.0017229933,,,-0.0019307622,0.0052411277,0.052249391,0.016518624,,,0.028462961,0.027369414,173.21474,1328.3376,,195.68831,1335.9445,
Alabama,1,Pickens County,107,10501.0,Columbus,0.36965418,0.0070207166,0.013777658,0.0036510911,3990.6941,0.32915971,0.0075195925,,,0.47897026,0.016482078,0.017187292,0.003870717,,,0.009519428,0.0063233175,1072.4316,2837.3352,,0.36592796,0.0096764695,0.37445256,0.010738292,0.0031366125,0.002262864,0.030736685,0.0081336685,1946.665,2043.3469,0.31945696,0.0086873639,,,0.45962515,0.023500877,0.3394655,0.012459412,,,0.49352497,0.02279097,0.0003690499,0.0014335358,,,0.0078621209,0.0084928293,0.040311944,0.012487563,,,0.009182143,0.0086766053,533.58356,1401.2905,,539.71863,1431.6649,
Alabama,1,Pike County,109,11102.0,Troy,0.36580148,0.0058622467,0.031929813,0.0052223974,5022.376,0.31875595,0.0063987598,0.35559565,0.04981127,0.45337614,0.011751506,0.040917262,0.0076982328,0.030070914,0.041133128,0.013985752,0.0056612971,1771.7571,3048.6965,94.842789,0.36857182,0.0082176402,0.36362913,0.0084547605,0.0025601264,0.0016354321,0.060828947,0.010151893,2577.8616,2445.0146,0.32751921,0.0088642836,,,0.44935739,0.016992187,0.31106141,0.010271826,,,0.45587957,0.015864423,0.00067705364,0.0013446693,,,0.0058689127,0.0043436741,0.089499027,0.016711848,,,0.020279635,0.0087709986,937.66583,1564.3667,,830.6109,1482.5879,
Alabama,1,Randolph County,111,9600.0,LaGrange,0.37275833,0.0075039468,0.027786372,0.0062491791,3707.0947,0.30904874,0.010110008,,,0.41710907,0.010635783,0.045605805,0.012109748,,,0.018268842,0.0061968016,2230.8057,1422.1256,,0.3940326,0.011240861,0.35588202,0.010541416,0.0068363221,0.0035611782,0.05017823,0.011117856,1874.5769,1834.4148,0.33152485,0.014157771,,,0.44163972,0.015519417,0.28170684,0.015891206,,,0.3975333,0.014555023,0.0059344666,0.0053027817,,,0.0059491317,0.0033010158,0.10101755,0.029077407,,,0.029176131,0.01108636,1119.8389,725.20483,,1112.665,695.61609,
Alabama,1,Russell County,113,9701.0,Columbus,0.331193,0.0037467915,0.044859175,0.0044017527,8943.9785,0.31213492,0.0048761317,0.40248805,0.025122553,0.36668628,0.0069155772,0.053687412,0.0065304954,0.055771265,0.027143154,0.030984433,0.0057419934,3495.2097,5083.6792,193.37099,0.34463713,0.0052392092,0.31879723,0.0052457782,0.0064460961,0.0019766628,0.08451578,0.0081577152,4622.1563,4321.2412,0.32497391,0.0065335771,0.44939622,0.037154917,0.37796256,0.0098578017,0.29942057,0.0073861275,0.35748738,0.034020286,0.35602298,0.0095112035,0.0028770403,0.0017556997,0.006303201,0.0074322913,0.010263281,0.0038721713,0.10865109,0.013183577,0.11487502,0.049518641,0.051091649,0.01017077,1794.7047,2610.2041,116.81937,1701.4929,2473.092,77.455017
Alabama,1,St. Clair County,115,10700.0,Birmingham,0.39964822,0.005277893,0.018427383,0.0032207,8161.9541,0.3176772,0.011911075,0.34736586,0.035069723,0.42024302,0.0059153158,0.062933207,0.017190982,-0.0055378177,0.0053184438,0.014405357,0.0029646272,6821.7349,1083.4427,124.6543,0.40904278,0.0074364925,0.39034265,0.00742443,0.0054421811,0.0021571238,0.03192031,0.006063283,4212.4238,3949.8914,0.33806753,0.015031604,0.39596048,0.053229343,0.42638114,0.0084446529,0.29146346,0.018395992,0.30322254,0.052290402,0.4141359,0.0082557881,-0.00031317954,0.0014438379,-9.4631505e-05,0.0082456162,0.0064247716,0.002589145,0.14962809,0.039420251,0.0075092693,0.018726163,0.022086691,0.0051615471,3531.0444,533.24774,60.947407,3290.8657,547.83936,63.439823
Alabama,1,Shelby County,117,10700.0,Birmingham,0.41377839,0.0047623031,0.029622365,0.0036513007,9200.7656,0.343528,0.010734416,0.42365852,0.027897252,0.43709463,0.0054781116,0.052383762,0.010416395,0.027606154,0.014546525,0.024713619,0.0038176931,7104.5522,1587.7745,318.69855,0.42807317,0.0068440386,0.40030816,0.006704689,0.011277581,0.00374608,0.048381899,0.0064816573,4775.2368,4424.937,0.36233467,0.013959181,0.41580477,0.040481318,0.44984725,0.007781974,0.32878786,0.016209785,0.42964184,0.040181346,0.42427069,0.0076537817,0.011176379,0.0056033195,0.0014711096,0.0025756271,0.01208075,0.0040017148,0.10085665,0.019722776,0.057213593,0.040668558,0.037229858,0.0065493071,3722.4009,831.85492,168.0977,3383.6179,759.00714,147.9464
Alabama,1,Sumter County,119,10802.0,Demopolis,0.34428778,0.0074803215,0.026894433,0.0068784426,3715.334,0.33222148,0.0076194773,,,0.47398072,0.036644559,0.028465355,0.0069217891,,,0.0059312386,0.011178943,306.81125,3236.6638,,0.33563712,0.010412565,0.35057196,0.011700569,-0.0011765145,0.0011287865,0.05235501,0.013421884,1878.5999,1838.4758,0.32185143,0.0094127441,,,0.42282698,0.046927605,0.3406961,0.012228116,,,0.56981754,0.054189961,0.00033074501,0.0016329841,,,-0.00033393831,0.0089871204,0.058428802,0.015324055,,,-0.0066323206,0.010985341,145.05791,1635.0016,,160.30502,1601.1456,
Alabama,1,Talladega County,121,9500.0,Talladega,0.35622436,0.0036367858,0.031609647,0.0032551687,12668.362,0.33181059,0.0045551942,0.38886929,0.030695546,0.39209899,0.00578532,0.038385093,0.0045725754,-0.0075586624,0.0046337051,0.024768764,0.0040825717,5846.6362,6474.5039,125.66595,0.3633796,0.0046841833,0.34868461,0.0052236621,0.0077357562,0.0021318987,0.057913914,0.0063447133,6429.7158,6236.9644,0.3353191,0.0058273817,0.38846052,0.04108509,0.4019818,0.0083544012,0.32760018,0.0078020729,0.38511351,0.050177965,0.3836787,0.0079716463,0.004614396,0.0014403448,0.0032893857,0.0095872432,0.010560554,0.003143002,0.07969477,0.010073221,-0.0050532469,0.013456525,0.03930977,0.0068613077,3016.9397,3225.7952,71.33828,2829.3528,3247.4922,56.787739
Alabama,1,Tallapoosa County,123,9500.0,Talladega,0.3650265,0.0052071242,0.024581661,0.0039358488,6257.7715,0.31405139,0.006515794,0.31715414,0.040702052,0.41621837,0.0078918384,0.045609754,0.0076814573,0.039870586,0.032164082,0.0094909556,0.0030199529,3223.4849,3048.6152,68.518105,0.36904803,0.0073109046,0.36098427,0.0074150874,0.0021736098,0.0010772611,0.049791463,0.0082842875,3207.3923,3050.634,0.3156139,0.0081017939,0.25311229,0.068637691,0.41993088,0.011534665,0.31027177,0.010607936,0.35890046,0.054904059,0.41187155,0.010838138,0.0022721665,0.0022906414,,,0.0021505426,0.0015737934,0.1018731,0.018233186,0.054988649,0.06714762,0.018307233,0.0054488271,1705.7848,1519.7277,45.729332,1517.4978,1529.369,23.7255
Alabama,1,Tuscaloosa County,125,10801.0,Tuscaloosa,0.35644168,0.0030215662,0.027525434,0.0024774121,19993.424,0.310718,0.0032219721,0.36725718,0.023576332,0.43926692,0.0053212265,0.03735064,0.0033274994,-0.00060279091,0.002544624,0.013013819,0.0024626565,7615.6953,11472.838,391.8223,0.37312284,0.0042351359,0.34092599,0.004029314,0.0027858578,0.00068883685,0.055369478,0.0047605676,10325.293,9664.9922,0.32518443,0.0043147346,0.35558832,0.033289749,0.45262587,0.0075595677,0.29625547,0.0048821396,0.37100956,0.03186506,0.42706257,0.0073873815,0.0024718901,0.0011548103,-0.0020336141,0.0034858007,0.0037511804,0.0019639514,0.07887464,0.0073030456,0.0058104666,0.0070081521,0.022027109,0.0045349426,3984.8098,5801.5708,224.0318,3632.7178,5672.3545,169.70424
Alabama,1,Walker County,127,10600.0,Jasper,0.37566268,0.004803346,0.01697943,0.0027789329,9327.2041,0.30184701,0.011768105,0.48383713,0.045619998,0.39636269,0.0055575273,0.052453402,0.015060864,-0.0074141184,0.0086514149,0.011292992,0.0022123596,7894.0645,1034.153,145.65073,0.38047194,0.0064595179,0.37053689,0.0070835077,0.0018123849,0.00080576394,0.033219583,0.006082389,4709.377,4617.0347,0.2969422,0.01333779,0.39222324,0.05327256,0.39983279,0.0076846215,0.31050187,0.019360857,0.58706921,0.067558736,0.39215499,0.0081492215,0.0051594074,0.0056614769,0.0039826375,0.014621765,0.00082534534,0.00045372883,0.10177787,0.030868437,,,0.022323783,0.0047695469,3944.772,505.10962,76.680618,3944.6494,526.99457,70.036697
Alabama,1,Washington County,129,11001.0,Mobile,0.41849449,0.010569905,0.017598644,0.0062517282,2959.3025,0.34190145,0.013428414,,,0.47645327,0.016409345,0.024555404,0.01048902,,,0.011534927,0.0073348042,1369.923,1196.907,,0.39744425,0.01387154,0.4375357,0.015583256,0.0033755202,0.0031361554,0.031848155,0.012687115,1485.5918,1471.7834,0.32652494,0.015872674,,,0.44223237,0.021523168,0.35694855,0.022047333,,,0.51319027,0.024257476,-0.0028163919,0.0015717729,,,0.0063253497,0.0062309704,0.054741554,0.023618275,,,0.017857783,0.012480417,668.55518,593.99127,,698.95801,601.17639,
Alabama,1,Wilcox County,131,11001.0,Mobile,0.3492828,0.0078270743,0.015689397,0.005208347,3067.6301,0.33267236,0.0081070149,,,0.42244208,0.029654132,0.012472003,0.0042709848,,,0.0029586484,0.0046421904,243.20694,2990.1406,,0.34722462,0.01082597,0.35071674,0.012332157,-0.00048955058,0.0010728796,0.03268424,0.010676499,1514.5735,1552.5521,0.32247856,0.0098507758,,,0.43452448,0.043032963,0.34580383,0.01323995,,,0.41668463,0.041014712,-0.0016770152,0.0011926831,,,0.0053836466,0.013191319,0.031695247,0.013023241,,,0.0038943447,0.0067003476,129.00774,1482.3452,,114.29809,1506.5028,
